state_abbr,latitude,longitude,enrollment
TN,36.010600,-88.427800,455
TN,36.008557,-88.430239,39
TN,36.387500,-85.663600,383
TN,36.309000,-85.528900,250
TN,36.350108,-85.659145,345
TN,36.388857,-85.662866,411
TN,36.031860,-83.427247,543
TN,36.051200,-83.467200,1965
TN,36.109900,-83.509400,467
TN,36.109400,-83.512600,528
TN,36.021852,-83.404163,582
TN,36.091800,-83.590400,272
TN,36.026000,-83.518700,367
TN,36.064270,-83.682267,518
TN,36.133800,-83.402100,300
TN,36.098800,-83.296400,705
TN,36.042228,-83.480599,19
TN,36.074630,-83.444450,616
TN,36.064270,-83.682267,55
TN,36.316000,-82.331800,472
TN,36.338840,-82.360239,530
TN,36.321000,-82.405900,537
TN,36.324100,-82.359300,361
TN,36.327019,-82.370671,2359
TN,36.307300,-82.355700,419
TN,36.343500,-82.385300,390
TN,36.372200,-82.401800,786
TN,36.384683,-82.385978,632
TN,36.280800,-82.380400,345
TN,36.323354,-82.374127,987
TN,36.437800,-81.913900,231
TN,36.479320,-81.796665,563
TN,36.478680,-81.796869,281
TN,36.565446,-81.756030,92
TN,36.473300,-81.806900,428
TN,36.422100,-81.829500,343
TN,36.470541,-86.674669,1471
TN,36.470541,-86.674669,1543
TN,36.562300,-82.576800,250
TN,36.536739,-82.528658,2315
TN,36.558900,-82.564700,430
TN,36.539327,-82.521291,497
TN,36.527800,-82.530400,558
TN,36.539200,-82.539900,420
TN,36.533000,-82.519000,918
TN,36.546100,-82.545800,818
TN,36.556300,-82.632200,514
TN,36.535133,-82.531061,152
TN,36.579384,-82.569850,280
TN,36.446536,-82.568699,506
TN,35.882500,-84.083200,936
TN,36.019900,-83.887300,81
TN,35.947000,-83.901700,581
TN,35.996433,-83.873508,147
TN,35.995200,-83.930400,446
TN,36.066159,-83.908328,563
TN,35.953600,-84.122000,550
TN,35.877200,-84.067100,623
TN,35.883100,-83.898000,369
TN,36.062100,-83.972600,851
TN,36.022801,-83.740410,530
TN,36.026800,-83.717100,749
TN,36.024900,-83.716900,604
TN,35.933000,-84.097400,580
TN,35.931600,-84.096400,1047
TN,36.145500,-83.772800,195
TN,35.887339,-83.884928,925
TN,35.940482,-83.893021,830
TN,35.887626,-84.160157,2073
TN,35.889810,-84.155900,1111
TN,35.889114,-84.156554,1463
TN,35.890396,-84.172968,923
TN,35.925400,-83.763800,73
TN,36.128800,-83.854900,966
TN,36.128900,-83.851900,1029
TN,36.089000,-83.932900,705
TN,36.088700,-83.925900,1236
TN,36.087400,-83.927300,945
TN,35.980827,-84.110869,931
TN,35.969200,-84.130200,1365
TN,35.977293,-84.110256,900
TN,35.907096,-83.940322,215
TN,35.923500,-83.813800,262
TN,36.033100,-84.028800,852
TN,36.028100,-84.031100,1253
TN,36.022700,-84.048300,810
TN,36.060800,-83.860500,529
TN,36.025500,-83.801500,256
TN,35.956500,-83.939600,509
TN,35.990100,-83.887000,663
TN,35.935000,-83.998400,405
TN,35.921300,-84.056800,1963
TN,35.944200,-84.036100,1229
TN,35.975845,-83.941714,504
TN,36.000600,-83.913000,426
TN,36.041000,-83.924700,1265
TN,36.007431,-83.851011,240
TN,36.041400,-83.934300,379
TN,35.994107,-83.923211,933
TN,35.968897,-83.911261,359
TN,36.039400,-83.936300,788
TN,36.016428,-83.854504,461
TN,36.010237,-83.958886,505
TN,35.935400,-83.997200,42
TN,35.983039,-83.955685,537
TN,35.969100,-83.938900,109
TN,35.918200,-83.899700,369
TN,35.987600,-83.999800,798
TN,35.999487,-83.989468,471
TN,35.992000,-84.006900,299
TN,35.951810,-83.984603,354
TN,35.986800,-84.030800,50
TN,35.909000,-84.023100,721
TN,35.982274,-83.874333,517
TN,35.935400,-83.967700,524
TN,36.051500,-83.904100,361
TN,35.958674,-83.907305,188
TN,36.019000,-83.874600,419
TN,36.026400,-83.964700,399
TN,35.974327,-83.904609,382
TN,35.983500,-83.982300,341
TN,35.948500,-83.973000,1474
TN,35.933847,-84.039018,712
TN,35.967000,-83.958100,204
TN,36.015020,-83.916797,466
TN,35.898000,-84.081800,1125
TN,35.933300,-84.185100,907
TN,36.099100,-83.995200,481
TN,36.086000,-83.763500,502
TN,35.978571,-84.058527,683
TN,35.936459,-84.181081,1916
TN,36.000288,-83.938178,95
TN,35.964500,-83.924500,588
TN,35.860700,-84.081900,1051
TN,36.002130,-83.783410,359
TN,35.967499,-83.933281,451
TN,35.938501,-84.181473,1061
TN,36.127082,-83.858034,609
TN,35.977293,-84.110256,359
TN,35.960958,-84.160971,754
TN,35.933611,-84.095713,177
TN,35.981849,-84.111190,106
TN,35.982054,-83.925036,91
TN,36.375500,-89.472500,209
TN,36.265800,-89.480500,326
TN,36.377700,-89.474800,208
TN,35.732700,-89.557500,460
TN,35.882500,-89.404300,655
TN,35.879200,-89.404900,339
TN,35.734800,-89.538600,614
TN,35.726300,-89.556600,589
TN,35.728800,-89.555800,477
TN,35.879923,-89.404052,143
TN,35.255307,-87.375388,462
TN,35.238100,-87.327700,586
TN,35.323251,-87.296519,516
TN,35.249500,-87.319600,417
TN,35.258500,-87.314600,1087
TN,35.218000,-87.326800,474
TN,35.068000,-87.458900,624
TN,35.069784,-87.451641,452
TN,35.224900,-87.247900,417
TN,35.428200,-87.309000,621
TN,35.432973,-87.308212,367
TN,35.155800,-87.349300,538
TN,35.257009,-87.315342,119
TN,35.432973,-87.308212,187
TN,36.225514,-86.298131,657
TN,36.205225,-86.318589,545
TN,36.225400,-86.285800,759
TN,36.221500,-86.294900,757
TN,36.219400,-86.295900,581
TN,36.200730,-86.321240,589
TN,36.235468,-86.308051,740
TN,35.808014,-84.286185,1259
TN,35.811700,-84.278900,722
TN,35.800762,-84.267350,559
TN,35.791702,-84.264383,98
TN,35.544000,-87.554100,351
TN,35.543900,-87.555300,525
TN,35.549100,-87.574700,481
TN,35.543111,-87.554162,396
TN,35.545012,-87.554360,614
TN,35.545012,-87.554360,943
TN,35.545012,-87.554360,421
TN,35.653550,-88.376688,238
TN,35.646043,-88.398466,655
TN,35.051791,-86.504876,656
TN,35.237563,-86.705259,431
TN,35.059582,-86.413561,466
TN,35.065359,-86.592380,717
TN,35.135273,-86.568335,1171
TN,35.143866,-86.573016,51
TN,35.032045,-86.733120,366
TN,35.143866,-86.573016,41
TN,35.840100,-84.290900,677
TN,35.723736,-84.350802,378
TN,35.656744,-84.178656,634
TN,35.810200,-84.253900,410
TN,35.721300,-84.341400,702
TN,35.726800,-84.350500,771
TN,35.840200,-84.289200,780
TN,35.680700,-84.402500,522
TN,35.700810,-84.324698,211
TN,36.502200,-85.990500,964
TN,36.531100,-86.033300,473
TN,36.521700,-86.034100,478
TN,36.498300,-85.993300,778
TN,36.534200,-85.841700,328
TN,36.526000,-86.174300,390
TN,36.528300,-86.031800,442
TN,36.534100,-85.841300,363
TN,35.693381,-88.777316,804
TN,35.500788,-88.737683,468
TN,35.629354,-88.816803,427
TN,35.621126,-88.802474,412
TN,35.630726,-88.833105,665
TN,35.687196,-88.756292,321
TN,35.551000,-88.973720,408
TN,35.692714,-88.828217,903
TN,35.713541,-88.859119,628
TN,35.569076,-88.813342,756
TN,35.579818,-88.829186,369
TN,35.628427,-88.833216,626
TN,35.622721,-88.788888,563
TN,35.716932,-88.833915,776
TN,35.675003,-88.759316,604
TN,35.622206,-88.827123,483
TN,35.651277,-88.811591,360
TN,35.655759,-88.839613,566
TN,35.722807,-88.755940,492
TN,35.621209,-88.791359,336
TN,35.625614,-88.813337,268
TN,35.611491,-88.760590,511
TN,35.627368,-88.811235,507
TN,35.627368,-88.811235,463
TN,35.665902,-88.849962,301
TN,35.479082,-86.081180,598
TN,35.471491,-86.094921,558
TN,35.472293,-86.096408,472
TN,35.084697,-85.616011,650
TN,35.083000,-85.621800,543
TN,35.239054,-85.831511,233
TN,35.012100,-85.707200,515
TN,35.006224,-85.709750,416
TN,35.180600,-85.534000,280
TN,35.179800,-85.532100,298
TN,35.182268,-85.530995,482
TN,35.079200,-85.631700,395
TN,35.075890,-85.625441,29
TN,35.075890,-85.625441,3
TN,35.623200,-86.700400,563
TN,35.460234,-86.815421,428
TN,35.356175,-86.841652,394
TN,35.630100,-86.689900,788
TN,35.463295,-86.815416,808
TN,35.370900,-86.840900,470
TN,35.485700,-86.805800,488
TN,35.457500,-86.814000,400
TN,35.471000,-86.803100,561
TN,35.621388,-86.700528,422
TN,35.726200,-83.987900,660
TN,35.769800,-83.941100,633
TN,35.748425,-83.977825,1231
TN,35.741900,-83.971100,886
TN,35.745700,-83.974000,464
TN,35.726800,-83.986000,879
TN,35.763200,-83.948300,902
TN,35.757123,-83.962761,62
TN,35.640400,-86.975200,626
TN,35.618500,-87.079200,283
TN,35.584900,-87.045100,336
TN,35.615082,-87.079511,1401
TN,35.481813,-86.987187,868
TN,35.595300,-87.290500,414
TN,35.602600,-87.041300,308
TN,35.544744,-87.209223,374
TN,35.544051,-87.205321,544
TN,35.621100,-87.031200,380
TN,35.732200,-87.129100,553
TN,35.749300,-86.934200,456
TN,35.716600,-86.974200,907
TN,35.617873,-87.082217,951
TN,35.637600,-86.970800,587
TN,35.548700,-87.205200,394
TN,35.593400,-87.103600,581
TN,35.722300,-86.889000,613
TN,35.742470,-86.972910,557
TN,35.608728,-87.029613,74
TN,35.707722,-86.929705,682
TN,35.700403,-86.919478,750
TN,35.608728,-87.029613,57
TN,35.706076,-86.922064,402
TN,36.142600,-88.522800,552
TN,36.133812,-88.484883,366
TN,36.138500,-88.521100,378
TN,35.436481,-84.741749,277
TN,35.292936,-84.744279,317
TN,35.376974,-84.503075,583
TN,35.508314,-84.647960,307
TN,35.424458,-84.483572,565
TN,35.441785,-84.632732,1272
TN,35.326002,-84.542657,566
TN,35.518381,-84.554404,523
TN,35.394568,-84.685490,641
TN,35.232928,-88.386709,710
TN,35.222669,-88.416263,460
TN,35.234277,-88.608269,415
TN,35.162400,-88.554600,673
TN,35.069500,-88.434300,342
TN,35.071276,-88.618717,355
TN,35.162441,-88.580150,548
TN,35.161300,-88.577700,197
TN,35.163283,-88.583452,33
TN,35.426900,-84.867500,392
TN,35.569236,-84.757060,472
TN,35.515630,-84.794226,527
TN,35.519915,-84.785157,406
TN,35.942200,-88.764100,846
TN,35.926153,-88.736353,523
TN,35.942600,-88.753700,618
TN,35.926153,-88.736353,39
TN,35.548279,-84.321014,766
TN,35.258820,-84.294948,55
TN,35.522146,-84.366433,529
TN,35.536875,-84.356575,430
TN,35.324900,-84.373200,217
TN,35.597817,-84.470568,610
TN,35.381600,-84.307700,357
TN,35.369100,-84.308700,435
TN,35.382229,-84.306449,258
TN,35.587800,-84.239400,343
TN,35.537907,-84.354570,475
TN,35.595800,-84.236400,258
TN,35.521099,-84.367346,273
TN,36.579200,-87.389300,779
TN,36.629000,-87.361500,992
TN,36.549900,-87.449500,866
TN,36.582400,-87.379400,1238
TN,36.507600,-87.209900,751
TN,36.560800,-87.259500,1076
TN,36.586100,-87.337300,1143
TN,36.512917,-87.300426,509
TN,36.551300,-87.379900,547
TN,36.398380,-87.383921,518
TN,36.399824,-87.383253,1048
TN,36.516300,-87.277000,1530
TN,36.466200,-87.416200,604
TN,36.491600,-87.224700,836
TN,36.519500,-87.337800,456
TN,36.518700,-87.348100,609
TN,36.573600,-87.411700,1012
TN,36.574602,-87.433617,1441
TN,36.592700,-87.412200,829
TN,36.544400,-87.501700,708
TN,36.558100,-87.255700,1529
TN,36.618000,-87.317400,1335
TN,36.519843,-87.275438,1174
TN,36.576200,-87.415900,771
TN,36.401100,-87.381400,805
TN,36.616100,-87.309900,722
TN,36.615200,-87.314600,1074
TN,36.625400,-87.385100,965
TN,36.612100,-87.386200,1165
TN,36.609616,-87.386371,1096
TN,36.611600,-87.390500,1600
TN,36.558200,-87.260000,1188
TN,36.536800,-87.350700,105
TN,36.483200,-87.158600,702
TN,36.613500,-87.350100,934
TN,36.620693,-87.286396,1044
TN,36.523232,-87.348508,99
TN,36.490725,-87.373773,751
TN,36.512917,-87.300426,274
TN,36.580627,-87.382210,1083
TN,36.569125,-87.194694,1163
TN,36.566877,-87.195155,1293
TN,36.566554,-87.192479,805
TN,36.574700,-87.300300,216
TN,35.287667,-86.372976,482
TN,35.302190,-86.360789,400
TN,36.103700,-84.574500,529
TN,36.105000,-84.584400,367
TN,36.027200,-84.421000,505
TN,36.099400,-84.551700,42
TN,35.982300,-84.578300,427
TN,36.067200,-84.455700,149
TN,36.259900,-84.677900,464
TN,36.088800,-84.545400,317
TN,35.909062,-86.387751,867
TN,35.828293,-86.387685,391
TN,35.838531,-86.383202,334
TN,35.838659,-86.366858,657
TN,35.862283,-86.397771,619
TN,35.886522,-86.355046,832
TN,35.875147,-86.392826,711
TN,35.814210,-86.365897,889
TN,35.818771,-86.460066,937
TN,35.854763,-86.360450,378
TN,35.837887,-86.487508,937
TN,35.799961,-86.458503,946
TN,35.824940,-86.444732,844
TN,36.154600,-86.850800,68
TN,36.189700,-86.807300,312
TN,36.188690,-86.734709,78
TN,36.179800,-86.751600,432
TN,36.055200,-86.671700,656
TN,36.041800,-86.604100,963
TN,36.166400,-86.656400,434
TN,36.253500,-86.832600,451
TN,36.274000,-86.703700,626
TN,36.231500,-86.622500,493
TN,36.046822,-86.598929,2212
TN,36.066500,-86.664100,549
TN,36.159809,-86.831926,114
TN,36.070600,-86.935100,438
TN,36.269800,-86.762300,346
TN,36.178166,-86.768899,241
TN,36.256600,-86.741200,478
TN,36.151500,-86.882900,527
TN,36.155800,-86.845000,286
TN,36.058200,-86.698500,780
TN,36.191400,-86.747400,221
TN,36.065800,-86.758400,489
TN,36.212500,-86.867400,452
TN,36.218000,-86.716600,606
TN,36.190900,-86.603300,464
TN,36.261400,-86.652700,331
TN,36.199500,-86.611800,377
TN,36.250600,-86.643000,385
TN,36.135300,-86.807700,544
TN,36.133900,-86.765600,273
TN,36.292100,-86.711000,317
TN,36.102000,-86.722400,596
TN,36.101491,-86.727193,1013
TN,36.110800,-86.706700,443
TN,36.128100,-86.706600,616
TN,36.312800,-86.710700,469
TN,36.318100,-86.712200,447
TN,36.115400,-86.921600,631
TN,36.046700,-86.753300,769
TN,36.116783,-86.866455,435
TN,36.045900,-86.958900,803
TN,36.137300,-86.807200,458
TN,36.074500,-86.707900,666
TN,36.197900,-86.635700,291
TN,36.176400,-86.760700,692
TN,36.106200,-86.812100,1224
TN,36.159193,-86.781871,885
TN,36.197900,-86.724400,246
TN,36.227900,-86.722300,264
TN,36.218700,-86.751600,369
TN,36.315800,-86.868000,248
TN,36.115100,-86.736400,523
TN,36.079600,-86.769800,1942
TN,36.102800,-86.833500,501
TN,36.079000,-86.630700,675
TN,36.232400,-86.749600,700
TN,36.145900,-86.720700,306
TN,36.160300,-86.680500,324
TN,36.185600,-86.678900,1844
TN,36.056900,-86.724200,545
TN,36.095400,-86.802600,454
TN,36.150100,-86.755700,260
TN,36.239500,-86.673800,491
TN,36.077003,-86.748858,762
TN,36.291400,-86.737800,345
TN,36.087800,-86.707200,647
TN,36.150900,-86.830100,309
TN,36.203600,-86.681000,286
TN,36.062300,-86.833900,553
TN,36.143000,-86.781400,345
TN,36.184100,-86.718300,475
TN,36.200000,-86.771800,329
TN,36.197600,-86.718700,810
TN,36.265400,-86.717300,478
TN,36.144400,-86.845100,459
TN,36.208600,-86.755700,423
TN,36.062442,-86.719909,716
TN,36.194700,-86.674500,281
TN,36.095595,-86.652860,796
TN,36.143600,-86.786200,227
TN,36.132100,-86.824200,327
TN,36.092036,-86.893157,429
TN,36.195700,-86.837200,269
TN,36.276600,-86.819000,730
TN,36.100300,-86.734100,498
TN,36.030800,-86.674300,637
TN,36.087900,-86.734000,411
TN,36.207400,-86.788900,234
TN,36.159000,-86.804300,342
TN,36.165454,-86.657195,452
TN,36.187300,-86.805100,136
TN,36.181300,-86.801300,251
TN,36.176000,-86.682300,442
TN,36.176355,-86.739388,347
TN,36.132100,-86.739600,548
TN,36.164100,-86.814900,526
TN,36.251267,-86.696549,319
TN,36.279500,-86.752800,1414
TN,36.161600,-86.800700,1280
TN,36.067400,-86.670000,782
TN,36.198500,-86.611000,613
TN,36.186300,-86.766500,30
TN,36.062600,-86.604900,731
TN,36.095600,-86.785100,433
TN,36.020100,-86.712400,423
TN,36.020900,-86.714100,779
TN,36.172000,-86.760100,394
TN,36.134841,-86.857310,174
TN,36.156403,-86.578734,615
TN,36.194769,-86.768824,388
TN,36.021800,-86.659100,840
TN,36.022249,-86.661211,603
TN,36.148627,-86.764204,487
TN,36.154599,-86.850730,309
TN,36.143300,-86.855400,125
TN,36.030900,-86.621300,1982
TN,36.055500,-86.600800,747
TN,36.155136,-86.845528,24
TN,36.201747,-86.693019,32
TN,36.175589,-86.810161,280
TN,36.264153,-86.716281,360
TN,36.150525,-86.845407,131
TN,36.135223,-86.738437,454
TN,36.206500,-86.718400,837
TN,36.148551,-86.764443,529
TN,36.212125,-86.732866,241
TN,36.162258,-86.855347,187
TN,36.092657,-86.703777,833
TN,36.039812,-86.617305,777
TN,36.154600,-86.850800,18
TN,36.049886,-86.657071,40
TN,36.194800,-86.769000,438
TN,36.194426,-86.794547,431
TN,36.188426,-86.732883,549
TN,36.049738,-86.645362,825
TN,36.237814,-86.803696,363
TN,36.145511,-86.764065,74
TN,36.191492,-86.832437,151
TN,36.180011,-86.754475,202
TN,36.070739,-86.725266,1402
TN,36.130782,-86.740035,505
TN,36.069158,-86.724906,507
TN,36.083373,-86.596073,890
TN,36.178115,-86.643672,195
TN,36.242159,-86.779407,587
TN,36.167183,-86.753963,591
TN,36.167600,-86.751797,376
TN,36.130427,-86.724649,501
TN,36.126548,-86.786743,525
TN,36.179800,-86.751600,191
TN,36.237814,-86.803696,407
TN,36.049775,-86.640470,715
TN,36.126224,-86.753319,83
TN,36.060365,-86.641167,132
TN,36.107120,-86.733677,284
TN,36.047288,-86.652651,400
TN,36.077575,-86.977852,1393
TN,36.128441,-86.904483,98
TN,36.220505,-86.781436,103
TN,35.963100,-83.187100,730
TN,36.049000,-84.214000,372
TN,36.026200,-84.227200,717
TN,36.001100,-84.308000,524
TN,36.016700,-84.261900,1635
TN,36.012000,-84.274500,768
TN,36.011300,-84.280400,411
TN,36.011900,-84.243900,426
TN,35.997074,-84.260000,225
TN,36.343100,-89.155900,652
TN,36.485499,-88.876377,289
TN,36.494261,-88.899973,334
TN,36.442700,-89.130300,492
TN,36.344600,-89.308600,220
TN,36.331800,-89.171200,587
TN,36.376600,-89.065600,385
TN,36.505973,-84.512304,282
TN,36.511100,-84.504700,756
TN,36.505468,-84.512560,363
TN,36.437703,-85.346497,378
TN,36.409100,-85.433900,300
TN,36.400700,-85.323700,773
TN,36.382964,-85.332859,237
TN,36.263300,-85.372500,707
TN,36.216600,-85.171800,185
TN,36.387276,-85.319720,344
TN,36.292149,-88.303953,502
TN,36.299005,-88.292557,537
TN,36.291100,-88.334600,499
TN,35.608500,-87.840200,273
TN,35.609300,-87.843300,309
TN,35.771200,-87.780500,237
TN,35.608857,-87.841728,217
TN,35.608621,-87.837142,64
TN,36.576816,-85.133550,190
TN,36.575558,-85.135448,415
TN,35.179860,-84.651807,421
TN,35.020727,-84.389060,231
TN,35.178203,-84.652821,293
TN,35.079739,-84.714467,347
TN,35.197319,-84.621036,400
TN,35.019758,-84.386997,321
TN,35.178428,-84.654482,147
TN,36.198209,-85.444820,22
TN,36.163479,-85.530573,447
TN,36.160379,-85.481464,724
TN,36.148660,-85.640501,378
TN,36.158240,-85.494156,515
TN,36.186163,-85.503858,339
TN,36.142588,-85.260339,526
TN,36.170850,-85.467937,459
TN,36.127708,-85.552892,416
TN,36.192716,-85.486573,2241
TN,36.177062,-85.531956,337
TN,36.169081,-85.631857,851
TN,36.137928,-85.260761,515
TN,36.175816,-85.453036,718
TN,36.169183,-85.635962,899
TN,36.174545,-85.508641,20
TN,36.177287,-85.452871,495
TN,36.198216,-85.444313,76
TN,36.112559,-85.510839,535
TN,36.110907,-85.511356,813
TN,36.151959,-85.471422,123
TN,36.151937,-85.642632,327
TN,35.487600,-84.945600,304
TN,35.454200,-85.085700,218
TN,35.587289,-84.942245,1332
TN,35.691526,-84.856618,613
TN,35.691400,-84.871200,291
TN,35.498710,-85.026941,589
TN,35.586275,-84.939976,543
TN,34.995758,-85.721246,183
TN,35.937808,-84.541755,284
TN,35.938500,-84.544500,354
TN,35.916100,-84.561300,524
TN,35.863200,-84.503900,495
TN,35.861000,-84.485800,736
TN,35.880380,-84.566540,273
TN,35.779800,-84.548900,410
TN,35.776821,-84.552595,217
TN,36.042483,-84.344807,172
TN,36.042483,-84.344807,278
TN,35.854760,-84.688424,577
TN,35.875234,-84.520467,625
TN,35.872089,-84.577264,46
TN,35.873100,-84.689800,320
TN,35.872200,-84.688800,274
TN,35.777500,-84.555300,191
TN,36.009471,-84.346907,324
TN,35.872089,-84.577264,78
TN,36.546500,-86.704900,712
TN,36.474065,-86.673387,521
TN,36.499318,-86.895801,143
TN,36.511600,-86.886000,302
TN,36.437400,-86.969200,409
TN,36.434200,-86.809700,600
TN,36.419547,-86.804288,769
TN,36.423500,-86.803800,558
TN,36.566400,-87.024900,538
TN,36.541300,-86.831200,364
TN,36.510273,-86.856797,1026
TN,36.510961,-86.893468,560
TN,36.396900,-86.764400,343
TN,36.505500,-86.904700,306
TN,36.474900,-86.703300,977
TN,36.583100,-86.689600,603
TN,36.442429,-86.968793,617
TN,36.556232,-86.986218,344
TN,36.466694,-86.658531,657
TN,36.500022,-86.897628,66
TN,36.467995,-86.879053,755
TN,36.500022,-86.897628,74
TN,36.500022,-86.897628,23
TN,36.402857,-83.005576,644
TN,35.947600,-86.509900,854
TN,35.984800,-86.563700,856
TN,35.788194,-86.408232,969
TN,35.963300,-86.601700,1193
TN,35.859600,-86.475500,2301
TN,35.853900,-86.466600,954
TN,35.757509,-86.336644,475
TN,35.730881,-86.410761,659
TN,36.008157,-86.488476,861
TN,35.860600,-86.335700,63
TN,35.971896,-86.527977,705
TN,35.739400,-86.643000,1013
TN,35.838575,-86.384282,122
TN,35.827000,-86.249000,345
TN,35.926400,-86.279800,630
TN,35.847075,-86.374978,240
TN,35.843000,-86.400000,386
TN,35.882500,-86.351200,1872
TN,35.815161,-86.410817,2275
TN,35.783400,-86.506300,982
TN,36.023100,-86.566900,832
TN,35.969600,-86.532500,47
TN,35.970700,-86.520300,899
TN,35.971886,-86.522656,562
TN,35.969100,-86.524800,732
TN,35.952800,-86.379000,615
TN,35.910300,-86.394900,1196
TN,35.980900,-86.401400,666
TN,35.988900,-86.507100,646
TN,35.856000,-86.474100,1727
TN,35.960700,-86.573100,1152
TN,35.988700,-86.559700,2116
TN,35.959400,-86.507700,2266
TN,35.732700,-86.407700,1048
TN,35.907300,-86.400800,1910
TN,36.030367,-86.560226,1117
TN,35.928830,-86.562870,1173
TN,35.926920,-86.563580,1045
TN,36.031360,-86.555891,1025
TN,35.784463,-86.501267,1567
TN,35.902500,-86.519800,1002
TN,35.845200,-86.378500,1222
TN,35.886933,-86.351706,1224
TN,35.769430,-86.336410,755
TN,35.928191,-86.559576,2474
TN,35.961255,-86.548196,873
TN,35.785069,-86.498475,2126
TN,35.961476,-86.552596,905
TN,35.839409,-86.383692,384
TN,35.699874,-86.333339,673
TN,36.020682,-86.569983,20
TN,35.999706,-86.588604,195
TN,35.970741,-86.525325,178
TN,36.503700,-84.532600,431
TN,36.412316,-84.486017,364
TN,36.353334,-84.585601,249
TN,36.408697,-84.530284,653
TN,36.412137,-84.487147,268
TN,36.541129,-84.455107,198
TN,36.378500,-84.403200,260
TN,35.359589,-85.401086,786
TN,35.357183,-85.403072,542
TN,35.357500,-85.400100,596
TN,35.956830,-83.619767,430
TN,35.879691,-83.739882,531
TN,35.865153,-83.559553,6
TN,35.804698,-83.586943,448
TN,35.802517,-83.454842,290
TN,35.734783,-83.448048,409
TN,35.826116,-83.310848,102
TN,35.881926,-83.440857,616
TN,35.956023,-83.616692,684
TN,35.711733,-83.512088,315
TN,35.803057,-83.585069,495
TN,35.744600,-83.408602,319
TN,35.865617,-83.528185,950
TN,35.853365,-83.541856,459
TN,35.878650,-83.741548,697
TN,35.882760,-83.742635,693
TN,35.862058,-83.556502,162
TN,35.725001,-83.645058,187
TN,35.789578,-83.630374,532
TN,35.884358,-83.744806,713
TN,35.861575,-83.557768,674
TN,35.932152,-83.670084,480
TN,35.909485,-83.575752,646
TN,35.920844,-83.667756,74
TN,35.953865,-83.587559,586
TN,35.954288,-83.585662,602
TN,35.734783,-83.448048,377
TN,35.797435,-83.594964,375
TN,35.758752,-83.394503,1
TN,35.864510,-83.531226,1029
TN,35.862789,-83.557848,526
TN,36.251500,-85.939800,465
TN,36.331500,-85.904600,288
TN,36.215700,-85.869000,208
TN,36.172400,-85.930973,311
TN,36.176000,-85.999200,210
TN,36.253800,-85.947600,476
TN,36.262800,-86.056700,268
TN,36.226764,-85.946586,289
TN,36.171600,-85.929100,541
TN,35.871500,-88.389900,343
TN,36.478287,-87.868015,486
TN,36.563000,-87.730100,464
TN,36.531767,-87.814815,583
TN,36.487000,-87.829900,439
TN,36.472388,-82.262211,504
TN,36.578800,-82.359800,234
TN,36.505000,-82.209100,816
TN,36.527800,-82.115200,303
TN,36.489700,-82.414300,605
TN,36.539300,-82.423231,312
TN,36.418600,-82.306600,333
TN,36.452700,-82.508300,225
TN,36.486680,-82.537515,402
TN,36.480100,-82.594800,204
TN,36.582483,-82.485938,508
TN,36.495050,-82.203366,586
TN,36.529633,-82.386948,604
TN,36.490667,-82.534278,630
TN,36.513323,-82.421194,1612
TN,36.306000,-86.605500,509
TN,36.393135,-86.430146,48
TN,36.556200,-86.507200,336
TN,36.346200,-86.681200,566
TN,36.327700,-86.545900,829
TN,36.408500,-86.434700,670
TN,36.394600,-86.426800,710
TN,36.398500,-86.443760,127
TN,36.372480,-86.618974,407
TN,36.480300,-86.313200,254
TN,36.379000,-86.461300,1644
TN,36.371700,-86.441700,556
TN,36.298517,-86.628524,391
TN,36.302900,-86.606500,1410
TN,36.387300,-86.464800,591
TN,36.374500,-86.619700,532
TN,36.323000,-86.623500,670
TN,36.274600,-86.614000,358
TN,36.379600,-86.707000,252
TN,36.301800,-86.602500,553
TN,36.595500,-86.360500,212
TN,36.509100,-86.573700,128
TN,36.582400,-86.532800,1151
TN,36.571105,-86.511690,396
TN,36.549300,-86.499000,301
TN,36.400900,-86.455800,620
TN,36.374800,-86.461600,585
TN,36.281800,-86.620500,403
TN,36.264100,-86.631000,359
TN,36.329400,-86.602200,430
TN,36.570925,-86.252394,464
TN,36.569529,-86.250291,518
TN,36.459329,-86.644694,818
TN,36.432500,-86.684500,638
TN,36.273100,-86.585700,464
TN,36.589700,-86.510400,429
TN,36.372300,-86.620800,1477
TN,36.363000,-86.547800,1137
TN,36.407000,-86.441400,659
TN,36.449400,-86.642100,435
TN,36.569900,-86.255900,423
TN,36.365109,-86.542077,904
TN,36.365410,-86.544771,974
TN,36.343300,-86.583200,641
TN,36.586134,-86.533381,491
TN,36.575600,-86.559653,552
TN,36.363172,-86.498081,54
TN,36.341163,-86.583965,789
TN,36.572535,-86.511542,26
TN,36.398061,-86.583401,735
TN,36.399876,-86.576860,652
TN,36.399865,-86.566279,993
TN,36.431221,-86.686577,448
TN,35.597900,-84.453000,310
TN,35.603501,-84.464816,317
TN,35.599116,-84.471780,316
TN,35.606654,-84.437938,589
TN,35.557196,-89.657451,482
TN,35.458640,-89.802790,910
TN,35.478686,-89.746685,1031
TN,35.482413,-89.743047,745
TN,35.480428,-89.737506,709
TN,35.556998,-89.650001,643
TN,35.464258,-89.899562,728
TN,35.453142,-89.802867,864
TN,35.453708,-89.800794,1262
TN,35.557196,-89.657451,569
TN,35.557656,-89.660727,528
TN,35.457560,-89.645030,593
